,Unnamed: 0,id,standard_smiles,mol,rule_of_five,rule_of_ghose,rule_of_veber,rule_of_reos,alerts_BMS,alerts_PAINS,alerts_SureChEMBL,alerts_Chelator,alerts_AlphaScreen-Hitters,alerts_Frequent-Hitter,filters_NIBR,filter_complexity,filter_bredt,filter_molecular_graph,cluster,smiles
638,971,compound_1385,Cc1csc2nc(-c3ccc(NS(=O)(=O)N(C)C)cc3)cn12,<rdkit.Chem.rdchem.Mol object at 0x7352c10d98c0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1154,Cc1csc2nc(-c3ccc(NS(=O)(=O)N(C)C)cc3)cn12
639,972,compound_1173,CCOc1ccccc1NC(=O)c1nnn(-c2ccc(C)cc2)c1C,<rdkit.Chem.rdchem.Mol object at 0x7352c10d9930>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,208,CCOc1ccccc1NC(=O)c1nnn(-c2ccc(C)cc2)c1C
640,973,compound_0945,Cc1nc(-c2ccc(NC(=O)c3cccs3)c(C)c2)no1,<rdkit.Chem.rdchem.Mol object at 0x7352c10d99a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1153,Cc1nc(-c2ccc(NC(=O)c3cccs3)c(C)c2)no1
641,975,compound_1232,O=C(CSc1nnnn1C1CCCCC1)NCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10d9a80>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,16,O=C(CSc1nnnn1C1CCCCC1)NCCc1ccccc1
642,976,compound_2547,CCN(CC)C(=O)CSc1ncc2c(n1)[nH]c1ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7352c10d9af0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1152,CCN(CC)C(=O)CSc1ncc2c(n1)[nH]c1ccccc12
643,977,compound_2135,Cc1cc(C(=O)NCc2cccnc2)c2cc(F)ccc2n1,<rdkit.Chem.rdchem.Mol object at 0x7352c10d9b60>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1151,Cc1cc(C(=O)NCc2cccnc2)c2cc(F)ccc2n1
644,978,compound_0749,CCc1nn(-c2cc(Oc3ccccc3)ncn2)c(N)c1C#N,<rdkit.Chem.rdchem.Mol object at 0x7352c10d9bd0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1150,CCc1nn(-c2cc(Oc3ccccc3)ncn2)c(N)c1C#N
645,980,compound_0051,CC(=O)c1cccc(NC(=O)NCCc2c[nH]c3ccccc23)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10d9cb0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1149,CC(=O)c1cccc(NC(=O)NCCc2c[nH]c3ccccc23)c1
646,981,compound_1643,CC(C)Oc1ccccc1OCCn1cnc2ccccc2c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352c10d9d20>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1148,CC(C)Oc1ccccc1OCCn1cnc2ccccc2c1=O
647,982,compound_2738,O=C(COc1ccc2c(c1)CCC2)NCc1ccccc1F,<rdkit.Chem.rdchem.Mol object at 0x7352c10d9d90>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1147,O=C(COc1ccc2c(c1)CCC2)NCc1ccccc1F
648,983,compound_2278,Cc1cc(C(=O)Nc2cc(C(F)(F)F)ccc2Cl)nn1C,<rdkit.Chem.rdchem.Mol object at 0x7352c10d9e00>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1146,Cc1cc(C(=O)Nc2cc(C(F)(F)F)ccc2Cl)nn1C
649,984,compound_2590,O=C(NCC(=O)N1CCN(C(=O)c2ccco2)CC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10d9e70>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1145,O=C(NCC(=O)N1CCN(C(=O)c2ccco2)CC1)c1ccccc1
650,986,compound_0904,CCC(C)NC(=O)C1CCN(S(=O)(=O)N(CC)CC)CC1,<rdkit.Chem.rdchem.Mol object at 0x7352c10d9f50>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1144,CCC(C)NC(=O)C1CCN(S(=O)(=O)N(CC)CC)CC1
651,989,compound_0134,Cc1c(C(=O)OC(C)C)sc(NC(=O)C2CC2)c1C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7352c10da0a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1143,Cc1c(C(=O)OC(C)C)sc(NC(=O)C2CC2)c1C(N)=O
652,990,compound_2150,Cc1nn(CCOc2ccccc2)c(=O)n1-c1ccccc1F,<rdkit.Chem.rdchem.Mol object at 0x7352c10da110>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1142,Cc1nn(CCOc2ccccc2)c(=O)n1-c1ccccc1F
653,991,compound_1623,Cc1cccc(-c2nnc(SCC(=O)Nc3cc(C)on3)n2C)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10da180>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,60,Cc1cccc(-c2nnc(SCC(=O)Nc3cc(C)on3)n2C)c1
654,993,compound_0662,CCCCCNC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7352c10da260>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,41,CCCCCNC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1
655,994,compound_0301,CN(Cc1ccccc1)C(=O)c1cccc(NC(=O)c2ccco2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10da2d0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,155,CN(Cc1ccccc1)C(=O)c1cccc(NC(=O)c2ccco2)c1
656,998,compound_0363,Cc1cc(C)c(NC(=O)COC(=O)CCc2ccccc2)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10da490>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1141,Cc1cc(C)c(NC(=O)COC(=O)CCc2ccccc2)c(C)c1
657,999,compound_1974,CCOC(=O)C(C)Oc1ccc2c3c(c(=O)oc2c1C)CCC3,<rdkit.Chem.rdchem.Mol object at 0x7352c10da500>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1140,CCOC(=O)C(C)Oc1ccc2c3c(c(=O)oc2c1C)CCC3
658,1000,compound_0146,O=C(c1cccs1)N1CCC(c2nc3ccccc3s2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7352c10da570>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1139,O=C(c1cccs1)N1CCC(c2nc3ccccc3s2)CC1
659,1001,compound_2105,CC(=O)Nc1cccc(NS(=O)(=O)Cc2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10da5e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1138,CC(=O)Nc1cccc(NS(=O)(=O)Cc2ccccc2)c1
660,1002,compound_1961,O=C(NC1CCCc2ccccc21)c1cc2ccccc2oc1=O,<rdkit.Chem.rdchem.Mol object at 0x7352c10da650>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1137,O=C(NC1CCCc2ccccc21)c1cc2ccccc2oc1=O
661,1004,compound_1538,Cc1cc(C)cc(-n2c(SCC(N)=O)nc3ccccc3c2=O)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10da730>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1136,Cc1cc(C)cc(-n2c(SCC(N)=O)nc3ccccc3c2=O)c1
662,1007,compound_0776,CCCN(C(=O)c1ccco1)c1nnc(-c2ccncc2)s1,<rdkit.Chem.rdchem.Mol object at 0x7352c10da880>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,212,CCCN(C(=O)c1ccco1)c1nnc(-c2ccncc2)s1
663,1008,compound_0116,Cc1nn2c(=O)c3c([nH]c2c1-c1ccccc1)CCCC3,<rdkit.Chem.rdchem.Mol object at 0x7352c10da8f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1135,Cc1nn2c(=O)c3c([nH]c2c1-c1ccccc1)CCCC3
664,1011,compound_2531,COc1ccc(-c2cc(C(F)(F)F)n3nc(N)nc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10daa40>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1134,COc1ccc(-c2cc(C(F)(F)F)n3nc(N)nc3n2)cc1
665,1012,compound_1890,Cc1ccc(NC(=O)C2CC(=O)N(Cc3ccco3)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10daab0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1133,Cc1ccc(NC(=O)C2CC(=O)N(Cc3ccco3)C2)cc1
666,1013,compound_0318,Cn1c(=O)c2c(ncn2CC(=O)c2ccc(Cl)cc2)n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352c10dab20>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1132,Cn1c(=O)c2c(ncn2CC(=O)c2ccc(Cl)cc2)n(C)c1=O
667,1017,compound_1748,COc1ccc2c(c1OC)C(=O)OC2CC(=O)c1ccccc1O,<rdkit.Chem.rdchem.Mol object at 0x7352c10dace0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1131,COc1ccc2c(c1OC)C(=O)OC2CC(=O)c1ccccc1O
668,1018,compound_0637,COc1cc(OC)cc(C(=O)NCC(=O)OC2CCOC2=O)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dad50>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1130,COc1cc(OC)cc(C(=O)NCC(=O)OC2CCOC2=O)c1
669,1019,compound_1264,O=C1CC(c2ccc(F)c(F)c2)c2cc3c(cc2N1)OCO3,<rdkit.Chem.rdchem.Mol object at 0x7352c10dadc0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1129,O=C1CC(c2ccc(F)c(F)c2)c2cc3c(cc2N1)OCO3
670,1020,compound_2848,O=C(CSc1ncnc2sc3c(c12)CCC3)N1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dae30>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1128,O=C(CSc1ncnc2sc3c(c12)CCC3)N1CCCCC1
671,1021,compound_2913,CCn1nc(C)cc1-c1nnc2sc(C3CCCCC3)nn12,<rdkit.Chem.rdchem.Mol object at 0x7352c10daea0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1127,CCn1nc(C)cc1-c1nnc2sc(C3CCCCC3)nn12
672,1024,compound_0126,CCn1nc(C)cc1-c1nnc2sc(Cc3ccccc3)nn12,<rdkit.Chem.rdchem.Mol object at 0x7352c10daff0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1126,CCn1nc(C)cc1-c1nnc2sc(Cc3ccccc3)nn12
673,1025,compound_2934,Cc1ccc2c(c1)N(CC(=O)N(C)C1CCCCC1)C(=O)CO2,<rdkit.Chem.rdchem.Mol object at 0x7352c10db060>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,211,Cc1ccc2c(c1)N(CC(=O)N(C)C1CCCCC1)C(=O)CO2
674,1026,compound_0436,CC(OC(=O)c1cc(-c2ccc(F)cc2)nc2ccccc12)C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7352c10db0d0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1125,CC(OC(=O)c1cc(-c2ccc(F)cc2)nc2ccccc12)C(N)=O
675,1027,compound_1257,CC(=O)c1c(C)[nH]c(C(=O)N(CC(C)C)CC(C)C)c1C,<rdkit.Chem.rdchem.Mol object at 0x7352c10db140>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1124,CC(=O)c1c(C)[nH]c(C(=O)N(CC(C)C)CC(C)C)c1C
676,1028,compound_1089,O=C(OCn1ncc(Cl)c(Cl)c1=O)c1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7352c10db1b0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1123,O=C(OCn1ncc(Cl)c(Cl)c1=O)c1ccccc1Cl
677,1031,compound_2482,Cc1ccc(S(=O)(=O)N(C)CCCC(=O)Nc2ccccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10db300>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1122,Cc1ccc(S(=O)(=O)N(C)CCCC(=O)Nc2ccccn2)cc1
678,1032,compound_1570,O=C(COC(=O)c1ccc(F)cc1Cl)NCc1cccs1,<rdkit.Chem.rdchem.Mol object at 0x7352c10db370>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42,O=C(COC(=O)c1ccc(F)cc1Cl)NCc1cccs1
679,1035,compound_1193,COc1cc(OC)cc(C(=O)Nc2ccc3c(c2)OCO3)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10db4c0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,COc1cc(OC)cc(C(=O)Nc2ccc3c(c2)OCO3)c1
680,1036,compound_1425,O=C(Cn1c(=O)oc2ccccc21)Nc1cccc(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10db530>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,210,O=C(Cn1c(=O)oc2ccccc21)Nc1cccc(C(F)(F)F)c1
681,1039,compound_2959,Cn1nc(C(=O)Nc2ccc3ccccc3c2)ccc1=O,<rdkit.Chem.rdchem.Mol object at 0x7352c10db680>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1121,Cn1nc(C(=O)Nc2ccc3ccccc3c2)ccc1=O
682,1041,compound_0782,O=C(COC(=O)COc1ccccc1)Nc1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10db760>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,209,O=C(COC(=O)COc1ccccc1)Nc1ccc(F)cc1
683,1042,compound_2926,CC(=O)Nc1cccc(-c2nnc(-c3ccco3)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10db7d0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1120,CC(=O)Nc1cccc(-c2nnc(-c3ccco3)o2)c1
684,1043,compound_0608,COc1ccccc1NC(=O)c1nnn(-c2ccccc2)c1C,<rdkit.Chem.rdchem.Mol object at 0x7352c10db840>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,208,COc1ccccc1NC(=O)c1nnn(-c2ccccc2)c1C
685,1045,compound_1809,O=C(CSc1nnnn1-c1ccc(Cl)cc1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10db920>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,12,O=C(CSc1nnnn1-c1ccc(Cl)cc1)Nc1ccccc1
686,1047,compound_0619,CCCn1c(SCC(=O)N(CC)c2ccccc2)n[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352c10dba00>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1119,CCCn1c(SCC(=O)N(CC)c2ccccc2)n[nH]c1=O
687,1048,compound_2395,O=C(CNC(=O)c1cccs1)OCc1c(F)cccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7352c10dba70>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1118,O=C(CNC(=O)c1cccs1)OCc1c(F)cccc1Cl
688,1050,compound_0153,O=S(=O)(NCc1ccc(F)cc1F)c1ccc(F)cc1F,<rdkit.Chem.rdchem.Mol object at 0x7352c10dbb50>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1117,O=S(=O)(NCc1ccc(F)cc1F)c1ccc(F)cc1F
689,1054,compound_2262,Cc1ccc(S(=O)(=O)CCC(=O)NCc2cccs2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dbd10>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1116,Cc1ccc(S(=O)(=O)CCC(=O)NCc2cccs2)cc1
690,1056,compound_1241,CCc1ccnc(NS(=O)(=O)c2ccc(OC)c(OC)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dbdf0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,196,CCc1ccnc(NS(=O)(=O)c2ccc(OC)c(OC)c2)c1
691,1057,compound_1445,COC(=O)c1ccc(Cn2nnc3ccccc3c2=O)o1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dbe60>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1115,COC(=O)c1ccc(Cn2nnc3ccccc3c2=O)o1
692,1059,compound_2139,Cc1nc(NCc2ccco2)cc(-c2cncc(-c3ccccc3)c2)n1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dbf40>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1114,Cc1nc(NCc2ccco2)cc(-c2cncc(-c3ccccc3)c2)n1
693,1061,compound_1900,Cc1cc(C(F)(F)F)c(C#N)c(SCc2cccnc2)n1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dc0b0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1113,Cc1cc(C(F)(F)F)c(C#N)c(SCc2cccnc2)n1
694,1064,compound_2931,Cc1ccccc1Nc1nc(N)nc(COc2ccccc2C#N)n1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dc200>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1112,Cc1ccccc1Nc1nc(N)nc(COc2ccccc2C#N)n1
695,1066,compound_2762,Cc1cc(-c2ccccc2)nc2cc(C(=O)NCc3cccs3)nn12,<rdkit.Chem.rdchem.Mol object at 0x7352c10dc2e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,202,Cc1cc(-c2ccccc2)nc2cc(C(=O)NCc3cccs3)nn12
696,1069,compound_1746,O=C1c2ccccc2NC(c2cccc(O)c2)N1Cc1ccco1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dc430>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1111,O=C1c2ccccc2NC(c2cccc(O)c2)N1Cc1ccco1
697,1070,compound_0678,Cc1cccn2c(=O)c3cc(C(=O)N4CCCC(C)C4)sc3nc12,<rdkit.Chem.rdchem.Mol object at 0x7352c10dc4a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1110,Cc1cccn2c(=O)c3cc(C(=O)N4CCCC(C)C4)sc3nc12
698,1071,compound_0740,COCCNC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)on1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dc510>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1109,COCCNC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)on1
699,1073,compound_0424,CC(=O)Nc1sc(C)c(C)c1C(=O)OCC(=O)c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dc5f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1108,CC(=O)Nc1sc(C)c(C)c1C(=O)OCC(=O)c1ccc(F)cc1
700,1075,compound_1364,CCCCN1CC(C(=O)NCc2ccc(C)cc2)CC1=O,<rdkit.Chem.rdchem.Mol object at 0x7352c10dc6d0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,74,CCCCN1CC(C(=O)NCc2ccc(C)cc2)CC1=O
701,1078,compound_0901,COc1cc(NC(=O)c2cccc(OC)c2OC)cc(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dc820>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,37,COc1cc(NC(=O)c2cccc(OC)c2OC)cc(OC)c1
702,1080,compound_2882,Cc1onc(C#N)c1C(=O)Nc1ncc(C(F)(F)F)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7352c10dc900>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1107,Cc1onc(C#N)c1C(=O)Nc1ncc(C(F)(F)F)cc1Cl
703,1081,compound_2672,CN(C)C(=O)Oc1cc(=O)n2c3c(cccc13)CCC2,<rdkit.Chem.rdchem.Mol object at 0x7352c10dc970>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1106,CN(C)C(=O)Oc1cc(=O)n2c3c(cccc13)CCC2
704,1082,compound_1910,O=C1OC(C(=O)NCCc2ccccc2)Cc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7352c10dc9e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1105,O=C1OC(C(=O)NCCc2ccccc2)Cc2ccccc21
705,1083,compound_1130,COc1ccc(N2CC(NC(=O)NC3CCCC3)CC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dca50>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,207,COc1ccc(N2CC(NC(=O)NC3CCCC3)CC2=O)cc1
706,1084,compound_0199,Cc1ccc(C(=O)OCC(=O)N2CCOCC2)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dcac0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1104,Cc1ccc(C(=O)OCC(=O)N2CCOCC2)c(C)c1
707,1085,compound_1621,Cc1cccc(C)c1NC(=O)CSc1ncn(-c2ccccc2)n1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dcb30>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,Cc1cccc(C)c1NC(=O)CSc1ncn(-c2ccccc2)n1
708,1089,compound_2670,Cc1cc(OCC(N)=O)c2c(C)c(Cc3ccccc3)c(=O)oc2c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dccf0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1103,Cc1cc(OCC(N)=O)c2c(C)c(Cc3ccccc3)c(=O)oc2c1
709,1090,compound_1672,Cn1c(-c2nonc2NC(=O)C(C)(C)C)nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7352c10dcd60>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1102,Cn1c(-c2nonc2NC(=O)C(C)(C)C)nc2ccccc21
710,1091,compound_1690,O=C(Nc1ccc(C(F)(F)F)oc1=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dcdd0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1101,O=C(Nc1ccc(C(F)(F)F)oc1=O)c1ccccc1
711,1092,compound_1893,COc1cc(NC(=O)c2cc(C(C)C)on2)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7352c10dce40>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1100,COc1cc(NC(=O)c2cc(C(C)C)on2)cc(OC)c1OC
712,1094,compound_2825,Cn1cc(NC(=O)c2ccc(F)cc2F)c(C(F)(F)F)n1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dcf20>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1099,Cn1cc(NC(=O)c2ccc(F)cc2F)c(C(F)(F)F)n1
713,1097,compound_1431,CCN(CC)C(=O)c1cc(Cl)ccc1NC(=O)c1ccco1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd070>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1098,CCN(CC)C(=O)c1cc(Cl)ccc1NC(=O)c1ccco1
714,1098,compound_0632,Cc1cccc(C(=O)OCC(=O)Nc2c(C)cccc2C)c1O,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd0e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,59,Cc1cccc(C(=O)OCC(=O)Nc2c(C)cccc2C)c1O
715,1100,compound_2450,COc1cccc(-n2nc(C(C)=O)c(C#N)c2-c2ccco2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd1c0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1097,COc1cccc(-n2nc(C(C)=O)c(C#N)c2-c2ccco2)c1
716,1103,compound_0910,N#Cc1nc(COc2ccc(F)cc2)oc1NCc1ccco1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd310>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1096,N#Cc1nc(COc2ccc(F)cc2)oc1NCc1ccco1
717,1104,compound_1202,CC(C)(C)c1ccc(OCC(=O)Nc2ccc(C(N)=O)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd380>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1095,CC(C)(C)c1ccc(OCC(=O)Nc2ccc(C(N)=O)cc2)cc1
718,1105,compound_2548,O=C(CCNC(=O)c1ccccc1)Nc1ccc(OC(F)F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd3f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1094,O=C(CCNC(=O)c1ccccc1)Nc1ccc(OC(F)F)cc1
719,1106,compound_2722,Cc1cccc(C)c1NC(=O)COC(=O)c1ccco1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd460>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,59,Cc1cccc(C)c1NC(=O)COC(=O)c1ccco1
720,1109,compound_1745,CC(C)(C)NC(=O)CCc1nc(-c2ccccc2)no1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd5b0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11,CC(C)(C)NC(=O)CCc1nc(-c2ccccc2)no1
721,1110,compound_1797,COc1ccc(NC(=O)CC(NC(C)=O)c2ccccc2)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd620>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1093,COc1ccc(NC(=O)CC(NC(C)=O)c2ccccc2)cc1Cl
722,1111,compound_0197,CC(=O)NC(CC(=O)Nc1c(C)cccc1C(C)C)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd690>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1092,CC(=O)NC(CC(=O)Nc1c(C)cccc1C(C)C)c1ccccc1
723,1114,compound_1977,CCOC(=O)C1(C#N)C2(CCCCC2)C1(C#N)C(=O)OCC,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd7e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1091,CCOC(=O)C1(C#N)C2(CCCCC2)C1(C#N)C(=O)OCC
724,1115,compound_1665,CCCNS(=O)(=O)c1ccc(NC(=O)c2ccncc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd850>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1090,CCCNS(=O)(=O)c1ccc(NC(=O)c2ccncc2)cc1
725,1116,compound_2190,CCN(CC)C(=O)C1CCN(C(=O)c2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd8c0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1089,CCN(CC)C(=O)C1CCN(C(=O)c2ccccc2)CC1
726,1117,compound_2300,CCc1cc2c(=O)n(CC(=O)Nc3ccccc3)cnc2s1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd930>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1088,CCc1cc2c(=O)n(CC(=O)Nc3ccccc3)cnc2s1
727,1118,compound_0066,CC(=O)Nc1cccc(NC(=O)c2cc(Cl)ccc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dd9a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1087,CC(=O)Nc1cccc(NC(=O)c2cc(Cl)ccc2Cl)c1
728,1120,compound_1800,NC(=O)C1CCCN(S(=O)(=O)c2cc(Cl)ccc2Cl)C1,<rdkit.Chem.rdchem.Mol object at 0x7352c10dda80>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1086,NC(=O)C1CCCN(S(=O)(=O)c2cc(Cl)ccc2Cl)C1
729,1121,compound_1370,COc1ccc(CC(=O)NC2CCCCC2)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7352c10ddaf0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1085,COc1ccc(CC(=O)NC2CCCCC2)cc1OC
